model_name,payload_rate,threshold,index_signal,secret_name,len_secret_data,len_extracted_secret_data,ncc,prd,snr,time
ElasticNet,2,0,0,secret_0.66_bps,2376,2376,0.9999867665451719,0.24170465902120047,52.33429956382074,0.09808969497680664
ElasticNet,2,0,0,secret_0.51_bps,1836,1836,0.9999898062891381,0.21210794172799247,53.46886140721958,0.07348942756652832
ElasticNet,2,0,0,secret_0.48_bps,1728,1728,0.9999904472046979,0.20531790964833344,53.75146331924199,0.07126617431640625
ElasticNet,2,0,0,secret_0.39_bps,1404,1404,0.9999913702643979,0.19517763042444086,54.19139917805153,0.05594825744628906
ElasticNet,2,0,0,secret_0.32_bps,1152,1152,0.9999938413510808,0.16486358844252602,55.65750502957373,0.04669642448425293
ElasticNet,2,0,0,secret_0.21_bps,756,756,0.999996113704934,0.13097355382815185,57.65632776413531,0.029012203216552734
ElasticNet,2,0,0,secret_0.15_bps,540,540,0.9999966266149993,0.12202800586597258,58.270809714825745,0.020652055740356445
ElasticNet,2,0,0,secret_0.08_bps,288,288,0.9999984567119831,0.08252796200923082,61.667977589288554,0.011152982711791992
ElasticNet,2,0,1,secret_0.99_bps,3564,3564,0.9999850679383027,0.29412214271520193,50.629445576024246,0.14101958274841309
ElasticNet,2,0,1,secret_0.66_bps,2376,2376,0.9999901392691803,0.23902145962107096,52.43126211688399,0.09504175186157227
ElasticNet,2,0,1,secret_0.51_bps,1836,1836,0.9999919148108914,0.2165480195155116,53.288915676911174,0.07378005981445312
ElasticNet,2,0,1,secret_0.48_bps,1728,1728,0.999992915007809,0.202618414915143,53.86642172911049,0.07166767120361328
ElasticNet,2,0,1,secret_0.39_bps,1404,1404,0.9999940783556848,0.18537503713619027,54.63897497922636,0.05634284019470215
ElasticNet,2,0,1,secret_0.32_bps,1152,1152,0.9999949127771167,0.17175045506617875,55.302042071398105,0.0469355583190918
ElasticNet,2,0,1,secret_0.21_bps,756,756,0.9999967389310245,0.13745937215703877,57.23651288107756,0.031885385513305664
ElasticNet,2,0,1,secret_0.15_bps,540,540,0.9999977250295773,0.11479502794061708,58.801538438188814,0.023087024688720703
ElasticNet,2,0,1,secret_0.08_bps,288,288,0.9999987542854913,0.0849554801474078,61.41617202488861,0.012233257293701172
ElasticNet,2,0,2,secret_0.99_bps,3564,3564,0.9999940513164511,0.2727296013152124,51.28535444760905,0.14825963973999023
ElasticNet,2,0,2,secret_0.66_bps,2376,2376,0.9999962182162755,0.21749792656060035,53.25089757764269,0.10141181945800781
ElasticNet,2,0,2,secret_0.51_bps,1836,1836,0.9999969675348872,0.19471477893279973,54.21202168193864,0.07711124420166016
ElasticNet,2,0,2,secret_0.48_bps,1728,1728,0.9999971442662072,0.18918306065485807,54.462355053554305,0.07532882690429688
ElasticNet,2,0,2,secret_0.39_bps,1404,1404,0.9999976504570038,0.17141403765131658,55.31907230346425,0.05960893630981445
ElasticNet,2,0,2,secret_0.32_bps,1152,1152,0.9999980379723802,0.1566250655058494,56.102774687225086,0.04934382438659668
ElasticNet,2,0,2,secret_0.21_bps,756,756,0.9999986772199689,0.1286450504724499,57.81213836611953,0.03197789192199707
ElasticNet,2,0,2,secret_0.15_bps,540,540,0.9999989563569598,0.11424932197512448,58.84292737235451,0.023525714874267578
ElasticNet,2,0,2,secret_0.08_bps,288,288,0.9999995097091755,0.0783125327529247,62.123374600504704,0.012111425399780273
ElasticNet,2,0,3,secret_0.99_bps,3564,3564,0.999993632949623,0.28042286356698565,51.0437316032532,0.14435148239135742
ElasticNet,2,0,3,secret_0.66_bps,2376,2376,0.9999959065074496,0.22500321726407194,52.956225439546635,0.10056424140930176
ElasticNet,2,0,3,secret_0.51_bps,1836,1836,0.9999967646196608,0.19987590822095033,53.984790996801514,0.07632660865783691
ElasticNet,2,0,3,secret_0.48_bps,1728,1728,0.9999968519667154,0.19721584410405893,54.10116394504121,0.07431244850158691
ElasticNet,2,0,3,secret_0.39_bps,1404,1404,0.999997612782076,0.17164769944263994,55.30724025910337,0.058071136474609375
ElasticNet,2,0,3,secret_0.32_bps,1152,1152,0.9999979720938759,0.15820963686305525,56.01534132587182,0.0489497184753418
ElasticNet,2,0,3,secret_0.21_bps,756,756,0.9999987043602175,0.12647229469400267,57.960092031949046,0.03193783760070801
ElasticNet,2,0,3,secret_0.15_bps,540,540,0.9999990144222467,0.11030046151229857,59.1484534081635,0.02205634117126465
ElasticNet,2,0,3,secret_0.08_bps,288,288,0.9999994920151909,0.07925370773780407,62.019608219452984,0.01178598403930664
ElasticNet,2,0,4,secret_0.99_bps,3564,3564,0.9999959035818368,0.25795381264361744,51.76916097451105,0.13723254203796387
ElasticNet,2,0,4,secret_0.66_bps,2376,2376,0.9999973612083938,0.20700356426677655,53.68044353259435,0.08767390251159668
ElasticNet,2,0,4,secret_0.51_bps,1836,1836,0.9999981291336263,0.17431181059885248,55.173463720320264,0.06780457496643066
ElasticNet,2,0,4,secret_0.48_bps,1728,1728,0.9999980077160815,0.17991344134374154,54.89872778552356,0.06519961357116699
ElasticNet,2,0,4,secret_0.39_bps,1404,1404,0.9999983567166785,0.1633669878698797,55.73671396640397,0.051430463790893555
ElasticNet,2,0,4,secret_0.32_bps,1152,1152,0.999998668935431,0.14701895659377998,56.652533276017785,0.04259133338928223
ElasticNet,2,0,4,secret_0.21_bps,756,756,0.9999990787162157,0.12233192842061426,58.249203561287985,0.028293609619140625
ElasticNet,2,0,4,secret_0.15_bps,540,540,0.9999993996219934,0.09876527636645052,60.10791433356614,0.019839763641357422
ElasticNet,2,0,4,secret_0.08_bps,288,288,0.9999996827888583,0.0717630367465958,62.88198383674171,0.010879278182983398
ElasticNet,2,0,5,secret_0.99_bps,3564,3564,0.9999992286952891,0.11686622940231867,58.646219358127986,0.13955426216125488
ElasticNet,2,0,5,secret_0.66_bps,2376,2376,0.9999994646689986,0.0973965319353356,60.229130141311,0.09262537956237793
ElasticNet,2,0,5,secret_0.51_bps,1836,1836,0.9999995931335953,0.08487486723345745,61.424417841226635,0.07901406288146973
ElasticNet,2,0,5,secret_0.48_bps,1728,1728,0.9999996006091085,0.0841125904635914,61.50277983205527,0.06884646415710449
ElasticNet,2,0,5,secret_0.39_bps,1404,1404,0.9999997071037455,0.0720113746427961,62.851977972921304,0.053832054138183594
ElasticNet,2,0,5,secret_0.32_bps,1152,1152,0.999999755034952,0.06585422424699287,63.62832723611884,0.045539140701293945
ElasticNet,2,0,5,secret_0.21_bps,756,756,0.9999998386270622,0.053451430047796525,65.4408134223655,0.03006601333618164
ElasticNet,2,0,5,secret_0.15_bps,540,540,0.9999998894403871,0.044256658646309545,67.08042756337102,0.02147078514099121
ElasticNet,2,0,5,secret_0.08_bps,288,288,0.999999939009474,0.03286435789812557,69.66549697041077,0.011278152465820312
ElasticNet,2,0,6,secret_0.99_bps,3564,3564,0.9999776977290271,0.3075650273942712,50.24126097644821,0.1417391300201416
ElasticNet,2,0,6,secret_0.66_bps,2376,2376,0.9999853214509256,0.24965941762337254,52.053040937883765,0.09617829322814941
ElasticNet,2,0,6,secret_0.51_bps,1836,1836,0.9999888585389307,0.21735337880330383,53.25667208445945,0.07279181480407715
ElasticNet,2,0,6,secret_0.48_bps,1728,1728,0.9999891744683578,0.21425995663643518,53.38117974638792,0.07167720794677734
ElasticNet,2,0,6,secret_0.39_bps,1404,1404,0.9999910470820766,0.19489834857931893,54.20383681497211,0.0553586483001709
ElasticNet,2,0,6,secret_0.32_bps,1152,1152,0.9999928743700702,0.17383662580222733,55.19717432667462,0.045565128326416016
ElasticNet,2,0,6,secret_0.21_bps,756,756,0.9999948735647416,0.14744793021040786,56.62722638893171,0.02924180030822754
ElasticNet,2,0,6,secret_0.15_bps,540,540,0.9999964231474507,0.12319230636740298,58.18832827955465,0.020779848098754883
ElasticNet,2,0,6,secret_0.08_bps,288,288,0.9999980485779022,0.09098354800767827,60.82074262730047,0.010776519775390625
ElasticNet,2,0,7,secret_0.99_bps,3564,3564,0.9999959376797437,0.19354311485400222,54.26444547518262,0.13739299774169922
ElasticNet,2,0,7,secret_0.66_bps,2376,2376,0.9999971096553173,0.16330808078777267,55.73984650064804,0.09115076065063477
ElasticNet,2,0,7,secret_0.51_bps,1836,1836,0.9999978500235501,0.14077780808721163,57.029316021047165,0.06968855857849121
ElasticNet,2,0,7,secret_0.48_bps,1728,1728,0.999997969520387,0.13688879796631506,57.272641801449964,0.07054567337036133
ElasticNet,2,0,7,secret_0.39_bps,1404,1404,0.9999984441164604,0.11977710634428829,58.43252366205208,0.05421781539916992
ElasticNet,2,0,7,secret_0.32_bps,1152,1152,0.9999984772679619,0.11859700755165288,58.51852537967125,0.04491472244262695
ElasticNet,2,0,7,secret_0.21_bps,756,756,0.9999991547763878,0.08833994154612516,61.07685784893849,0.02973628044128418
ElasticNet,2,0,7,secret_0.15_bps,540,540,0.9999993665473065,0.07644530462567163,62.33298368777604,0.02192997932434082
ElasticNet,2,0,7,secret_0.08_bps,288,288,0.9999995688432468,0.06304417083227765,64.00710125633317,0.011428356170654297
ElasticNet,2,0,8,secret_0.99_bps,3564,3564,0.999984552328724,0.44170184418384867,47.09741574962063,0.1382918357849121
ElasticNet,2,0,8,secret_0.66_bps,2376,2376,0.9999891425189237,0.3703597400534137,48.62752458790926,0.0895395278930664
ElasticNet,2,0,8,secret_0.51_bps,1836,1836,0.9999916963733584,0.3238408273801847,49.79336799193848,0.06771731376647949
ElasticNet,2,0,8,secret_0.48_bps,1728,1728,0.9999925064393792,0.30759809958247486,50.240327040831765,0.06687021255493164
ElasticNet,2,0,8,secret_0.39_bps,1404,1404,0.9999935648773541,0.2850700497576942,50.90096816929509,0.052410125732421875
ElasticNet,2,0,8,secret_0.32_bps,1152,1152,0.9999944785659055,0.2640360893023251,51.566734166113804,0.04273581504821777
ElasticNet,2,0,8,secret_0.21_bps,756,756,0.9999965836277739,0.207837771560682,53.645510455144525,0.026997804641723633
ElasticNet,2,0,8,secret_0.15_bps,540,540,0.9999975379059582,0.17632999854083686,55.073475921629935,0.01907062530517578
ElasticNet,2,0,8,secret_0.08_bps,288,288,0.9999985558638131,0.13508813925495589,57.3876556076051,0.010149478912353516
ElasticNet,2,0,9,secret_0.99_bps,3564,3564,0.9999863609670561,0.11558593879916151,58.741899905396764,0.15604662895202637
ElasticNet,2,0,9,secret_0.66_bps,2376,2376,0.9999905046576265,0.09645515121399957,60.31349147567899,0.10421442985534668
ElasticNet,2,0,9,secret_0.51_bps,1836,1836,0.9999930558211347,0.08246472472746302,61.67463572775767,0.08153796195983887
ElasticNet,2,0,9,secret_0.48_bps,1728,1728,0.9999930951138762,0.08222441904495269,61.69998372667511,0.0778353214263916
ElasticNet,2,0,9,secret_0.39_bps,1404,1404,0.999994226678218,0.07522852121879736,62.472349502105786,0.05971646308898926
ElasticNet,2,0,9,secret_0.32_bps,1152,1152,0.9999955398236082,0.06607967155605012,63.598642486195835,0.05022859573364258
ElasticNet,2,0,9,secret_0.21_bps,756,756,0.9999972169300444,0.05222478225470628,65.64246724170718,0.03300642967224121
ElasticNet,2,0,9,secret_0.15_bps,540,540,0.9999978671031514,0.04576260578257225,66.7897850843129,0.023423433303833008
ElasticNet,2,0,9,secret_0.08_bps,288,288,0.9999989410911259,0.03223139926806107,69.83441679933665,0.01228642463684082
ElasticNet,2,0,10,secret_0.99_bps,3564,3564,0.9999965942791272,0.22422081450079856,52.986481483058945,0.14217686653137207
ElasticNet,2,0,10,secret_0.66_bps,2376,2376,0.9999977485264736,0.18227726068827968,54.785350134697595,0.09090304374694824
ElasticNet,2,0,10,secret_0.51_bps,1836,1836,0.9999982951304137,0.15863879731177843,55.9918118261355,0.06987643241882324
ElasticNet,2,0,10,secret_0.48_bps,1728,1728,0.9999982782630559,0.15939896475533455,55.9502900706558,0.0671992301940918
ElasticNet,2,0,10,secret_0.39_bps,1404,1404,0.9999986106183681,0.1431911871261315,56.88167420763992,0.0520329475402832
ElasticNet,2,0,10,secret_0.32_bps,1152,1152,0.9999988463280807,0.13048735166105954,57.68863166230343,0.04237198829650879
ElasticNet,2,0,10,secret_0.21_bps,756,756,0.9999991925600124,0.10915773228811004,59.23890990434298,0.027083396911621094
ElasticNet,2,0,10,secret_0.15_bps,540,540,0.9999995172260586,0.0844851101498892,61.464396507289806,0.018787384033203125
ElasticNet,2,0,10,secret_0.08_bps,288,288,0.9999997662798842,0.058768547533628715,64.61710085507573,0.00995492935180664
ElasticNet,2,0,11,secret_0.99_bps,3564,3564,0.9999928291795256,0.37227823875402416,48.58264698797492,0.1333937644958496
ElasticNet,2,0,11,secret_0.66_bps,2376,2376,0.99999526075391,0.3024952162454141,50.38562978053748,0.0879209041595459
ElasticNet,2,0,11,secret_0.51_bps,1836,1836,0.9999963337173032,0.26610303165540666,51.49900355190991,0.06753945350646973
ElasticNet,2,0,11,secret_0.48_bps,1728,1728,0.9999964632280449,0.2613458441158527,51.65568803199827,0.06686973571777344
ElasticNet,2,0,11,secret_0.39_bps,1404,1404,0.9999973101411287,0.2279818654560555,52.84199394118316,0.05279135704040527
ElasticNet,2,0,11,secret_0.32_bps,1152,1152,0.9999975184035111,0.2189405958093619,53.19347408783986,0.04480242729187012
ElasticNet,2,0,11,secret_0.21_bps,756,756,0.999998573785402,0.16593894083336785,55.60103372561823,0.03142094612121582
ElasticNet,2,0,11,secret_0.15_bps,540,540,0.9999990658919344,0.13436149937699346,57.43450316783086,0.022889137268066406
ElasticNet,2,0,11,secret_0.08_bps,288,288,0.999999441267865,0.10385656540457791,59.67132087735797,0.012183904647827148
ElasticNet,2,0,12,secret_0.99_bps,3564,3564,0.9999934102962806,0.19052132820270457,54.40112799008121,0.15755558013916016
ElasticNet,2,0,12,secret_0.66_bps,2376,2376,0.9999956812759403,0.15425667461336673,56.23512070342578,0.10328125953674316
ElasticNet,2,0,12,secret_0.51_bps,1836,1836,0.9999966644889375,0.13556727737612548,57.35690251763408,0.07924818992614746
ElasticNet,2,0,12,secret_0.48_bps,1728,1728,0.9999968655550879,0.13138599305064216,57.629018641500735,0.07587862014770508
ElasticNet,2,0,12,secret_0.39_bps,1404,1404,0.9999974391903119,0.11876033667596997,58.506571597688826,0.06006622314453125
ElasticNet,2,0,12,secret_0.32_bps,1152,1152,0.999997812675655,0.10978757087500525,59.18893647748877,0.05087399482727051
ElasticNet,2,0,12,secret_0.21_bps,756,756,0.9999986101381577,0.08750830126140259,61.15901493475015,0.03358745574951172
ElasticNet,2,0,12,secret_0.15_bps,540,540,0.9999989846684354,0.0748220767513654,62.5194048350414,0.0238034725189209
ElasticNet,2,0,12,secret_0.08_bps,288,288,0.9999994356180374,0.05588962798640468,65.05337562267182,0.01257944107055664
ElasticNet,2,0,13,secret_0.99_bps,3564,3564,0.9999982842710874,0.09729638788981175,60.2380656506744,0.14550089836120605
ElasticNet,2,0,13,secret_0.66_bps,2376,2376,0.9999989033221764,0.07779834368125074,62.180592979936364,0.09605646133422852
ElasticNet,2,0,13,secret_0.51_bps,1836,1836,0.9999992211998903,0.0655574523205686,63.667558644623085,0.0730586051940918
ElasticNet,2,0,13,secret_0.48_bps,1728,1728,0.9999992518159008,0.06424813518225485,63.84278946633331,0.07277727127075195
ElasticNet,2,0,13,secret_0.39_bps,1404,1404,0.999999358188824,0.05951027077012377,64.50816147405108,0.0551912784576416
ElasticNet,2,0,13,secret_0.32_bps,1152,1152,0.9999994701651671,0.05406713329094594,65.3413331333362,0.04556584358215332
ElasticNet,2,0,13,secret_0.21_bps,756,756,0.9999996339858257,0.044948415298592836,66.94571230295699,0.02996206283569336
ElasticNet,2,0,13,secret_0.15_bps,540,540,0.9999997275334797,0.03878294240051985,68.22718489543345,0.021468639373779297
ElasticNet,2,0,13,secret_0.08_bps,288,288,0.9999998645769045,0.02734610381044916,71.26209083754983,0.011562585830688477
ElasticNet,2,0,14,secret_0.99_bps,3564,3564,0.9999889962517523,0.12425045320885618,58.1140403696799,0.14831948280334473
ElasticNet,2,0,14,secret_0.66_bps,2376,2376,0.9999930767651607,0.09854555691012165,60.12725903660318,0.09725332260131836
ElasticNet,2,0,14,secret_0.51_bps,1836,1836,0.9999948166533804,0.08526878589578218,61.38419841396272,0.07493209838867188
ElasticNet,2,0,14,secret_0.48_bps,1728,1728,0.9999951562729711,0.0824885849469152,61.67212292901776,0.07290410995483398
ElasticNet,2,0,14,secret_0.39_bps,1404,1404,0.9999958595533287,0.07622404333723296,62.35816035229669,0.057082176208496094
ElasticNet,2,0,14,secret_0.32_bps,1152,1152,0.9999965129248155,0.06994117792996443,63.105341153953916,0.04787135124206543
ElasticNet,2,0,14,secret_0.21_bps,756,756,0.9999977784186576,0.055826149840514476,65.06324646168301,0.030603647232055664
ElasticNet,2,0,14,secret_0.15_bps,540,540,0.9999983442802237,0.04821581703764757,66.33620939068793,0.021225929260253906
ElasticNet,2,0,14,secret_0.08_bps,288,288,0.9999991474412083,0.034593781729213804,69.22003918217295,0.011013031005859375
ElasticNet,2,0,15,secret_0.99_bps,3564,3564,0.9999952343610307,0.10228717759760222,59.803576093621686,0.13868260383605957
ElasticNet,2,0,15,secret_0.66_bps,2376,2376,0.9999967628573291,0.08430052397308088,61.48339451986328,0.09073448181152344
ElasticNet,2,0,15,secret_0.51_bps,1836,1836,0.9999973935216918,0.07564719496844653,62.424143423486306,0.06979918479919434
ElasticNet,2,0,15,secret_0.48_bps,1728,1728,0.999997639993601,0.07197995908610322,62.85576809077931,0.0666663646697998
ElasticNet,2,0,15,secret_0.39_bps,1404,1404,0.999998055976572,0.06534390778150806,63.69589793678999,0.05360913276672363
ElasticNet,2,0,15,secret_0.32_bps,1152,1152,0.9999983742651166,0.059742884245954794,64.47427629019002,0.043962955474853516
ElasticNet,2,0,15,secret_0.21_bps,756,756,0.9999989768540334,0.047395933061625026,66.48517845118971,0.02824234962463379
ElasticNet,2,0,15,secret_0.15_bps,540,540,0.9999992458734775,0.04069394160788955,67.80940484847356,0.0193631649017334
ElasticNet,2,0,15,secret_0.08_bps,288,288,0.999999593905733,0.029861189353798438,70.49785797139936,0.010234832763671875
ElasticNet,2,0,16,secret_0.99_bps,3564,3564,0.9999974363898548,0.11126803042881793,59.072591987837754,0.14423227310180664
ElasticNet,2,0,16,secret_0.66_bps,2376,2376,0.9999983888906222,0.088210886899242,61.0895562274126,0.09646081924438477
ElasticNet,2,0,16,secret_0.51_bps,1836,1836,0.99999876307629,0.07728787869563616,62.23777225058019,0.0740041732788086
ElasticNet,2,0,16,secret_0.48_bps,1728,1728,0.9999988444795467,0.07470226426166282,62.53332468619735,0.07002902030944824
ElasticNet,2,0,16,secret_0.39_bps,1404,1404,0.9999990795274042,0.06667180728398882,63.521155444413765,0.05669808387756348
ElasticNet,2,0,16,secret_0.32_bps,1152,1152,0.9999991976682677,0.06224604136267367,64.11776526023122,0.04608893394470215
ElasticNet,2,0,16,secret_0.21_bps,756,756,0.9999995045071306,0.0489168652220537,66.21082763957747,0.030858755111694336
ElasticNet,2,0,16,secret_0.15_bps,540,540,0.9999996678983868,0.04004963004463034,67.94802982646013,0.02161574363708496
ElasticNet,2,0,16,secret_0.08_bps,288,288,0.9999998216098246,0.02935408616969465,70.64662870438859,0.011061429977416992
ElasticNet,2,0,17,secret_0.99_bps,3564,3564,0.9999889647575564,0.13234430610288198,57.56589477539664,0.15678906440734863
ElasticNet,2,0,17,secret_0.66_bps,2376,2376,0.9999922216663159,0.1110739725590507,59.087753906373564,0.10586762428283691
ElasticNet,2,0,17,secret_0.51_bps,1836,1836,0.9999944988564792,0.09340526435441905,60.592572921726614,0.08176708221435547
ElasticNet,2,0,17,secret_0.48_bps,1728,1728,0.9999949338036027,0.08963532429317837,60.950416118739824,0.07781577110290527
ElasticNet,2,0,17,secret_0.39_bps,1404,1404,0.9999955484104761,0.08401636135202319,61.51272262329133,0.061544179916381836
ElasticNet,2,0,17,secret_0.32_bps,1152,1152,0.999996544673417,0.07403282555755863,62.61151349793253,0.05060982704162598
ElasticNet,2,0,17,secret_0.21_bps,756,756,0.9999975196722677,0.06271950411999963,64.05194767955884,0.03326535224914551
ElasticNet,2,0,17,secret_0.15_bps,540,540,0.9999983561734922,0.0510526682240973,65.83963109907532,0.023794889450073242
ElasticNet,2,0,17,secret_0.08_bps,288,288,0.9999992185967387,0.035205916331939896,69.06768694952434,0.012848615646362305
ElasticNet,2,0,18,secret_0.99_bps,3564,3564,0.9999952974895583,0.12027109047389921,58.396775027016844,0.134049654006958
ElasticNet,2,0,18,secret_0.66_bps,2376,2376,0.9999966958578472,0.10082759267325359,59.92841203521212,0.08994793891906738
ElasticNet,2,0,18,secret_0.51_bps,1836,1836,0.9999975789461494,0.08631115017842352,61.278661919262575,0.06951355934143066
ElasticNet,2,0,18,secret_0.48_bps,1728,1728,0.9999977103344149,0.08392572090100223,61.522098391653785,0.06579136848449707
ElasticNet,2,0,18,secret_0.39_bps,1404,1404,0.999998045098482,0.07752936730052852,62.21067520388352,0.05306506156921387
ElasticNet,2,0,18,secret_0.32_bps,1152,1152,0.9999984488572972,0.06907629254918847,63.21341959714594,0.04289531707763672
ElasticNet,2,0,18,secret_0.21_bps,756,756,0.9999989004434793,0.05815266944779264,64.70860689133775,0.029323816299438477
ElasticNet,2,0,18,secret_0.15_bps,540,540,0.9999993327750683,0.045292876199443305,66.87940199531178,0.020537137985229492
ElasticNet,2,0,18,secret_0.08_bps,288,288,0.999999610789911,0.03460143778136285,69.21811709493133,0.010843992233276367
ElasticNet,2,0,19,secret_0.99_bps,3564,3564,0.999992819108336,0.12061234521479952,58.3721647586319,0.14572739601135254
ElasticNet,2,0,19,secret_0.66_bps,2376,2376,0.9999953717308849,0.09681661972592327,60.28100168942957,0.09717893600463867
ElasticNet,2,0,19,secret_0.51_bps,1836,1836,0.9999964323752013,0.08498984630178982,61.41265912300949,0.07453536987304688
ElasticNet,2,0,19,secret_0.48_bps,1728,1728,0.999996627812951,0.0826043228836996,61.65994448811748,0.0701894760131836
ElasticNet,2,0,19,secret_0.39_bps,1404,1404,0.9999972957761696,0.0739789828868783,62.61783287908045,0.05724453926086426
ElasticNet,2,0,19,secret_0.32_bps,1152,1152,0.9999976158509668,0.06945844140518635,63.165499323102736,0.04660367965698242
ElasticNet,2,0,19,secret_0.21_bps,756,756,0.9999984553909271,0.055927145591668524,65.04754691235212,0.030983686447143555
ElasticNet,2,0,19,secret_0.15_bps,540,540,0.9999989644737465,0.045786780665748664,66.7851978253413,0.021994590759277344
ElasticNet,2,0,19,secret_0.08_bps,288,288,0.9999994308839605,0.0339464898566939,69.38410252173784,0.011189699172973633
ElasticNet,2,0,20,secret_0.99_bps,3564,3564,0.9999957537722226,0.12448779687263374,58.09746437869457,0.15539002418518066
ElasticNet,2,0,20,secret_0.66_bps,2376,2376,0.999997386036767,0.09771276007585507,60.20097438198428,0.10220146179199219
ElasticNet,2,0,20,secret_0.51_bps,1836,1836,0.9999979806231166,0.08584659507417713,61.325538510893296,0.07910585403442383
ElasticNet,2,0,20,secret_0.48_bps,1728,1728,0.9999979623339348,0.08623146343245251,61.28668486867602,0.0758352279663086
ElasticNet,2,0,20,secret_0.39_bps,1404,1404,0.9999981944773193,0.08119917233151124,61.80896795056799,0.05955147743225098
ElasticNet,2,0,20,secret_0.32_bps,1152,1152,0.9999985996133233,0.07148809474432433,62.9153255464529,0.04963040351867676
ElasticNet,2,0,20,secret_0.21_bps,756,756,0.9999991455186775,0.05585737546645748,65.05838948126191,0.032868385314941406
ElasticNet,2,0,20,secret_0.15_bps,540,540,0.9999993396908712,0.049091154960605565,66.17993500391123,0.023143291473388672
ElasticNet,2,0,20,secret_0.08_bps,288,288,0.9999996858407111,0.033881286837910245,69.40080206364462,0.012758016586303711
ElasticNet,2,0,21,secret_0.99_bps,3564,3564,0.9999970565105744,0.2312185865354393,52.71954516062405,0.13782930374145508
ElasticNet,2,0,21,secret_0.66_bps,2376,2376,0.9999980419955257,0.18859644494008862,54.489329960229796,0.09169125556945801
ElasticNet,2,0,21,secret_0.51_bps,1836,1836,0.9999985172737903,0.1641035518578724,55.697640379476724,0.07179927825927734
ElasticNet,2,0,21,secret_0.48_bps,1728,1728,0.9999986037436502,0.15926073262641538,55.957825815536026,0.06694293022155762
ElasticNet,2,0,21,secret_0.39_bps,1404,1404,0.9999987576600962,0.15021893355001695,56.46550651067458,0.05421638488769531
ElasticNet,2,0,21,secret_0.32_bps,1152,1152,0.999999020226333,0.13342999496420208,57.49493060731926,0.04502511024475098
ElasticNet,2,0,21,secret_0.21_bps,756,756,0.9999992954009133,0.11312610080398595,58.92874363493556,0.0306398868560791
ElasticNet,2,0,21,secret_0.15_bps,540,540,0.9999995634170371,0.0890654930955038,61.00581046716396,0.02230978012084961
ElasticNet,2,0,21,secret_0.08_bps,288,288,0.9999997321448074,0.06974849548748958,63.12930311837139,0.012451648712158203
ElasticNet,2,0,22,secret_0.99_bps,3564,3564,0.9999853541162996,0.3970200427801429,48.02375136352357,0.14918804168701172
ElasticNet,2,0,22,secret_0.66_bps,2376,2376,0.9999897861507386,0.3316118558040446,49.58739901851296,0.0944359302520752
ElasticNet,2,0,22,secret_0.51_bps,1836,1836,0.9999925206271639,0.2839529780386113,50.935071443364365,0.07415223121643066
ElasticNet,2,0,22,secret_0.48_bps,1728,1728,0.9999926433661477,0.2818573554638925,50.999412543418465,0.07200169563293457
ElasticNet,2,0,22,secret_0.39_bps,1404,1404,0.9999937526192404,0.2593845142361249,51.72111911419485,0.05574536323547363
ElasticNet,2,0,22,secret_0.32_bps,1152,1152,0.99999525760986,0.22605512294859192,52.915712927374194,0.04508185386657715
ElasticNet,2,0,22,secret_0.21_bps,756,756,0.9999967948273827,0.18584676239128384,54.6169000056344,0.029918193817138672
ElasticNet,2,0,22,secret_0.15_bps,540,540,0.9999977344393752,0.15621454345972985,56.125570721557835,0.02130746841430664
ElasticNet,2,0,22,secret_0.08_bps,288,288,0.9999988235051626,0.11251880767717806,58.975497571012276,0.011623620986938477
ElasticNet,2,0,23,secret_0.99_bps,3564,3564,0.9999877001085912,0.4959119480518806,46.091908561724026,0.13132786750793457
ElasticNet,2,0,23,secret_0.66_bps,2376,2376,0.9999920136107509,0.39955661666000114,47.968433460372786,0.08526229858398438
ElasticNet,2,0,23,secret_0.51_bps,1836,1836,0.9999943118977322,0.33718344213828055,49.44267520316036,0.06527066230773926
ElasticNet,2,0,23,secret_0.48_bps,1728,1728,0.9999939547776439,0.34768223688334227,49.17634993787971,0.06470561027526855
ElasticNet,2,0,23,secret_0.39_bps,1404,1404,0.9999951461265987,0.31151490417540384,50.1304234008802,0.05061030387878418
ElasticNet,2,0,23,secret_0.32_bps,1152,1152,0.9999958290212033,0.2888215314937344,50.78740866939209,0.041057586669921875
ElasticNet,2,0,23,secret_0.21_bps,756,756,0.9999972510744722,0.23448068813259645,52.59785840079613,0.027777671813964844
ElasticNet,2,0,23,secret_0.15_bps,540,540,0.9999981719727323,0.1911700930180423,54.37160097060722,0.019695281982421875
ElasticNet,2,0,23,secret_0.08_bps,288,288,0.9999989643174669,0.14389509507779086,56.83908019033734,0.010545969009399414
ElasticNet,2,0,24,secret_0.99_bps,3564,3564,0.9999973614532125,0.22221239184824293,53.06463451895144,0.12019515037536621
ElasticNet,2,0,24,secret_0.66_bps,2376,2376,0.9999982931073564,0.1787143326276157,54.95681232633067,0.08699464797973633
ElasticNet,2,0,24,secret_0.51_bps,1836,1836,0.9999986599005602,0.15830196192290355,56.01027405309894,0.062334537506103516
ElasticNet,2,0,24,secret_0.48_bps,1728,1728,0.9999988099257381,0.14925269829711799,56.52155617282198,0.05864882469177246
ElasticNet,2,0,24,secret_0.39_bps,1404,1404,0.9999989324790949,0.14129601380430618,56.997401802974075,0.04735374450683594
